article_id,start_char,end_char,source_file
774145019,518,551,train-task1-SI.labels
774145019,552,615,train-task1-SI.labels
774145019,616,700,train-task1-SI.labels
774145019,2844,2853,train-task1-SI.labels
774145019,2996,3011,train-task1-SI.labels
774145019,3172,3196,train-task1-SI.labels
774145019,3297,3321,train-task1-SI.labels
774145019,4343,4367,train-task1-SI.labels
774145019,4690,4714,train-task1-SI.labels
774145019,3276,3286,train-task1-SI.labels
774145019,3621,3624,train-task1-SI.labels
774145019,3784,3794,train-task1-SI.labels
774145019,4232,4242,train-task1-SI.labels
774145019,4644,4652,train-task1-SI.labels
774637726,602,612,train-task1-SI.labels
774637726,709,776,train-task1-SI.labels
774637726,1607,1613,train-task1-SI.labels
774637726,2635,2656,train-task1-SI.labels
774637726,284,303,train-task1-SI.labels
774637726,1867,1871,train-task1-SI.labels
774637726,1905,1909,train-task1-SI.labels
774637726,2098,2104,train-task1-SI.labels
774637726,2567,2572,train-task1-SI.labels
774637726,2614,2619,train-task1-SI.labels
774637726,2687,2692,train-task1-SI.labels
774637726,2708,2715,train-task1-SI.labels
774904810,6014,6022,train-task1-SI.labels
774904810,350,384,train-task1-SI.labels
774904810,3247,3264,train-task1-SI.labels
774904810,3268,3275,train-task1-SI.labels
774904810,3436,3444,train-task1-SI.labels
774904810,743,749,train-task1-SI.labels
774904810,2806,2821,train-task1-SI.labels
774904810,3626,3633,train-task1-SI.labels
774904810,5824,5839,train-task1-SI.labels
774904810,6039,6060,train-task1-SI.labels
775448623,1743,1825,train-task1-SI.labels
775448623,2451,2491,train-task1-SI.labels
775448623,2632,2753,train-task1-SI.labels
775448623,1373,1476,train-task1-SI.labels
775448623,2856,3300,train-task1-SI.labels
775448623,17,41,train-task1-SI.labels
775448623,334,342,train-task1-SI.labels
775448623,343,417,train-task1-SI.labels
775448623,722,732,train-task1-SI.labels
775448623,813,1045,train-task1-SI.labels
775448623,1722,1740,train-task1-SI.labels
775448623,2168,2191,train-task1-SI.labels
776049384,618,632,train-task1-SI.labels
776049384,2199,2232,train-task1-SI.labels
776049384,10722,10735,train-task1-SI.labels
776049384,9139,9151,train-task1-SI.labels
776049384,213,219,train-task1-SI.labels
776049384,1069,1080,train-task1-SI.labels
776049384,1158,1169,train-task1-SI.labels
776049384,1302,1313,train-task1-SI.labels
776049384,1401,1412,train-task1-SI.labels
776049384,1510,1521,train-task1-SI.labels
776049384,1648,1659,train-task1-SI.labels
776049384,1730,1741,train-task1-SI.labels
776049384,1968,1979,train-task1-SI.labels
776049384,2047,2058,train-task1-SI.labels
776049384,4242,4253,train-task1-SI.labels
776049384,493,501,train-task1-SI.labels
776049384,1442,1450,train-task1-SI.labels
776049384,1552,1560,train-task1-SI.labels
776049384,1692,1700,train-task1-SI.labels
776049384,1928,1936,train-task1-SI.labels
776049384,2014,2022,train-task1-SI.labels
776049384,2079,2087,train-task1-SI.labels
776049384,5626,5634,train-task1-SI.labels
776049384,2165,2173,train-task1-SI.labels
776049384,2406,2416,train-task1-SI.labels
776049384,3569,3579,train-task1-SI.labels
776049384,3660,3666,train-task1-SI.labels
776049384,4068,4072,train-task1-SI.labels
776049384,4597,4608,train-task1-SI.labels
776049384,5708,5730,train-task1-SI.labels
776049384,10077,10084,train-task1-SI.labels
776049384,10637,10672,train-task1-SI.labels
776049384,10674,10720,train-task1-SI.labels
776049384,62,87,train-task1-SI.labels
776049384,158,178,train-task1-SI.labels
776049384,2292,2309,train-task1-SI.labels
776049384,2330,2347,train-task1-SI.labels
776049384,3211,3235,train-task1-SI.labels
776049384,3764,3772,train-task1-SI.labels
776049384,4470,4486,train-task1-SI.labels
776049384,5003,5046,train-task1-SI.labels
776049384,6079,6086,train-task1-SI.labels
776049384,7146,7169,train-task1-SI.labels
776049384,8954,8962,train-task1-SI.labels
776049384,9089,9097,train-task1-SI.labels
776049384,10215,10228,train-task1-SI.labels
776049384,10276,10313,train-task1-SI.labels
776345502,374,513,train-task1-SI.labels
776345502,1551,1569,train-task1-SI.labels
776345502,1723,1748,train-task1-SI.labels
776345502,3002,3053,train-task1-SI.labels
776345502,3733,3744,train-task1-SI.labels
776345502,3979,4158,train-task1-SI.labels
776345502,53,119,train-task1-SI.labels
776345502,661,727,train-task1-SI.labels
776345502,1575,1649,train-task1-SI.labels
776345502,3780,3855,train-task1-SI.labels
776345502,520,534,train-task1-SI.labels
776345502,333,358,train-task1-SI.labels
776345502,1434,1509,train-task1-SI.labels
776345502,2843,2866,train-task1-SI.labels
776345502,3612,3630,train-task1-SI.labels
776345502,3911,3965,train-task1-SI.labels
776345502,4002,4035,train-task1-SI.labels
776345502,4095,4115,train-task1-SI.labels
776345502,4131,4145,train-task1-SI.labels
776345502,1299,1432,train-task1-SI.labels
776368676,314,343,train-task1-SI.labels
776368676,378,385,train-task1-SI.labels
776368676,424,457,train-task1-SI.labels
776368676,664,738,train-task1-SI.labels
776368676,998,1078,train-task1-SI.labels
776368676,386,408,train-task1-SI.labels
776368676,571,623,train-task1-SI.labels
776368676,828,957,train-task1-SI.labels
776368676,974,992,train-task1-SI.labels
776368676,45,66,train-task1-SI.labels
776368676,67,70,train-task1-SI.labels
776368676,276,297,train-task1-SI.labels
776368676,542,559,train-task1-SI.labels
776368676,640,658,train-task1-SI.labels
776368676,1164,1176,train-task1-SI.labels
776368676,1461,1494,train-task1-SI.labels
776368676,1596,1633,train-task1-SI.labels
776368676,2017,2033,train-task1-SI.labels
776368676,2050,2074,train-task1-SI.labels
776368676,2085,2118,train-task1-SI.labels
776368676,2132,2147,train-task1-SI.labels
776368676,2164,2174,train-task1-SI.labels
776368676,2178,2210,train-task1-SI.labels
776368676,3795,3820,train-task1-SI.labels
776373795,1044,1206,train-task1-SI.labels
776373795,557,612,train-task1-SI.labels
776373795,1208,1321,train-task1-SI.labels
776373795,1900,1990,train-task1-SI.labels
776373795,2932,2997,train-task1-SI.labels
776373795,184,206,train-task1-SI.labels
776373795,854,869,train-task1-SI.labels
776373795,1388,1483,train-task1-SI.labels
776373795,1685,1706,train-task1-SI.labels
776373795,3468,3482,train-task1-SI.labels
776373795,4039,4203,train-task1-SI.labels
776373795,5130,5150,train-task1-SI.labels
776373795,4205,4572,train-task1-SI.labels
776373795,3723,3773,train-task1-SI.labels
776535164,485,500,train-task1-SI.labels
776535164,1688,1700,train-task1-SI.labels
776535164,16,32,train-task1-SI.labels
776616374,149,174,train-task1-SI.labels
776616374,751,785,train-task1-SI.labels
776616374,831,849,train-task1-SI.labels
776616374,2641,2650,train-task1-SI.labels
776616374,2771,2782,train-task1-SI.labels
776616374,2804,2810,train-task1-SI.labels
776616374,3282,3292,train-task1-SI.labels
776616374,2990,3007,train-task1-SI.labels
777488669,8420,8479,train-task1-SI.labels
777488669,17648,17724,train-task1-SI.labels
777488669,111,184,train-task1-SI.labels
777488669,1372,1390,train-task1-SI.labels
777488669,2625,2698,train-task1-SI.labels
777488669,7981,8009,train-task1-SI.labels
777488669,13629,13645,train-task1-SI.labels
777488669,13779,13797,train-task1-SI.labels
777488669,13460,13476,train-task1-SI.labels
777488669,21934,21955,train-task1-SI.labels
777488669,278,389,train-task1-SI.labels
777488669,503,527,train-task1-SI.labels
777488669,694,833,train-task1-SI.labels
777488669,1113,1127,train-task1-SI.labels
777488669,1151,1162,train-task1-SI.labels
777488669,1234,1245,train-task1-SI.labels
777488669,1750,1759,train-task1-SI.labels
777488669,2379,2485,train-task1-SI.labels
777488669,3108,3118,train-task1-SI.labels
777488669,4583,4947,train-task1-SI.labels
777488669,6374,6406,train-task1-SI.labels
777488669,6788,6827,train-task1-SI.labels
777488669,6922,6961,train-task1-SI.labels
777488669,7592,7621,train-task1-SI.labels
777488669,8903,8976,train-task1-SI.labels
777488669,9024,9133,train-task1-SI.labels
777488669,9590,9606,train-task1-SI.labels
777488669,9651,9660,train-task1-SI.labels
777488669,9849,9867,train-task1-SI.labels
777488669,10681,10700,train-task1-SI.labels
777488669,10554,10580,train-task1-SI.labels
777488669,10582,10639,train-task1-SI.labels
777488669,10733,10815,train-task1-SI.labels
777488669,11201,11245,train-task1-SI.labels
777488669,11262,11280,train-task1-SI.labels
777488669,12262,12282,train-task1-SI.labels
777488669,12413,12427,train-task1-SI.labels
777488669,12557,12573,train-task1-SI.labels
777488669,12887,12920,train-task1-SI.labels
777488669,12952,12974,train-task1-SI.labels
777488669,13570,13592,train-task1-SI.labels
777488669,14593,14726,train-task1-SI.labels
777488669,14771,14890,train-task1-SI.labels
777488669,14892,15109,train-task1-SI.labels
777488669,15401,15484,train-task1-SI.labels
777488669,15655,15688,train-task1-SI.labels
777488669,15722,15748,train-task1-SI.labels
777488669,15762,15781,train-task1-SI.labels
777488669,15843,15905,train-task1-SI.labels
777488669,15990,16052,train-task1-SI.labels
777488669,16281,16322,train-task1-SI.labels
777488669,16567,16576,train-task1-SI.labels
777488669,16590,16658,train-task1-SI.labels
777488669,16977,17007,train-task1-SI.labels
777488669,17289,17340,train-task1-SI.labels
777488669,17465,17488,train-task1-SI.labels
777488669,17543,17581,train-task1-SI.labels
777488669,18269,18309,train-task1-SI.labels
777488669,18451,18671,train-task1-SI.labels
777488669,19644,19717,train-task1-SI.labels
777488669,19871,19878,train-task1-SI.labels
777488669,19920,19936,train-task1-SI.labels
777488669,20377,20446,train-task1-SI.labels
777488669,20595,20629,train-task1-SI.labels
777488669,20485,20533,train-task1-SI.labels
777488669,21752,21843,train-task1-SI.labels
777488669,22330,22358,train-task1-SI.labels
777488669,22360,22575,train-task1-SI.labels
777488669,9166,9295,train-task1-SI.labels
777488669,10056,10226,train-task1-SI.labels
778139122,2417,2617,train-task1-SI.labels
778139122,521,555,train-task1-SI.labels
778139122,2649,2669,train-task1-SI.labels
778139122,5764,5781,train-task1-SI.labels
778139122,6616,6637,train-task1-SI.labels
778139122,8016,8043,train-task1-SI.labels
778139122,9158,9198,train-task1-SI.labels
778139122,9526,9542,train-task1-SI.labels
778139122,591,717,train-task1-SI.labels
778139122,7622,7650,train-task1-SI.labels
778139122,9213,9224,train-task1-SI.labels
778139122,9600,9695,train-task1-SI.labels
778139122,11683,11779,train-task1-SI.labels
778139122,719,765,train-task1-SI.labels
778139122,1614,1653,train-task1-SI.labels
778139122,1695,1709,train-task1-SI.labels
778139122,1913,1984,train-task1-SI.labels
778139122,2315,2340,train-task1-SI.labels
778139122,2784,2813,train-task1-SI.labels
778139122,2939,2987,train-task1-SI.labels
778139122,2993,3104,train-task1-SI.labels
778139122,3121,3207,train-task1-SI.labels
778139122,4452,4468,train-task1-SI.labels
778139122,4606,4637,train-task1-SI.labels
778139122,4918,4946,train-task1-SI.labels
778139122,5293,5321,train-task1-SI.labels
778139122,6012,6118,train-task1-SI.labels
778139122,6572,6614,train-task1-SI.labels
778139122,6901,6939,train-task1-SI.labels
778139122,7343,7379,train-task1-SI.labels
778139122,8137,8443,train-task1-SI.labels
778139122,8413,8443,train-task1-SI.labels
778139122,8859,8883,train-task1-SI.labels
778139122,9310,9385,train-task1-SI.labels
778139122,10195,10220,train-task1-SI.labels
778139122,10458,10479,train-task1-SI.labels
778139122,10283,10382,train-task1-SI.labels
778139122,10786,10806,train-task1-SI.labels
778139122,11481,11572,train-task1-SI.labels
778139122,11634,11667,train-task1-SI.labels
778139122,11960,12070,train-task1-SI.labels
778139122,11785,11876,train-task1-SI.labels
778139122,6643,6815,train-task1-SI.labels
778664280,5485,5501,train-task1-SI.labels
778664280,9787,9822,train-task1-SI.labels
778664280,12227,12265,train-task1-SI.labels
778664280,12280,12302,train-task1-SI.labels
778664280,865,912,train-task1-SI.labels
778664280,3969,3990,train-task1-SI.labels
778664280,8730,8750,train-task1-SI.labels
778664280,9180,9436,train-task1-SI.labels
778664280,9542,9566,train-task1-SI.labels
778664280,11052,11282,train-task1-SI.labels
778664280,9600,9617,train-task1-SI.labels
778664280,11426,11450,train-task1-SI.labels
778664280,10832,11050,train-task1-SI.labels
778664280,6964,7167,train-task1-SI.labels
778664280,10174,10260,train-task1-SI.labels
778664280,402,430,train-task1-SI.labels
778664280,4569,4584,train-task1-SI.labels
778664280,5422,5440,train-task1-SI.labels
778664280,8088,8139,train-task1-SI.labels
778664280,8907,8921,train-task1-SI.labels
778664280,8949,8995,train-task1-SI.labels
778664280,9764,9785,train-task1-SI.labels
778664280,9824,9974,train-task1-SI.labels
778664280,9959,9974,train-task1-SI.labels
778664280,10114,10148,train-task1-SI.labels
778664280,10455,10720,train-task1-SI.labels
778664280,1196,1206,train-task1-SI.labels
778664280,11091,11282,train-task1-SI.labels
778664280,3016,3042,train-task1-SI.labels
778664280,4132,4158,train-task1-SI.labels
778664280,4168,4211,train-task1-SI.labels
778664280,9002,9026,train-task1-SI.labels
778664280,9027,9050,train-task1-SI.labels
778664280,2036,2050,train-task1-SI.labels
778664280,5195,5210,train-task1-SI.labels
778664280,5973,6034,train-task1-SI.labels
778664280,5517,5839,train-task1-SI.labels
778664280,7174,7201,train-task1-SI.labels
778664280,7959,7973,train-task1-SI.labels
778664280,8140,8241,train-task1-SI.labels
778664280,8360,8382,train-task1-SI.labels
778664280,8875,8897,train-task1-SI.labels
778664280,9052,9178,train-task1-SI.labels
778664280,10532,10550,train-task1-SI.labels
778664280,10722,10830,train-task1-SI.labels
778664280,11811,11875,train-task1-SI.labels
778664280,660,744,train-task1-SI.labels
778664280,10287,10453,train-task1-SI.labels
778664280,9976,10029,train-task1-SI.labels
778664280,6037,6169,train-task1-SI.labels
778664280,6543,6921,train-task1-SI.labels
778664280,7514,7815,train-task1-SI.labels
778664280,2737,2809,train-task1-SI.labels
778664280,1442,1720,train-task1-SI.labels
778664280,11529,11693,train-task1-SI.labels
778664280,11877,12098,train-task1-SI.labels
778664280,4787,4847,train-task1-SI.labels
778664280,9619,9647,train-task1-SI.labels
779394730,2965,2986,train-task1-SI.labels
779394730,3247,3274,train-task1-SI.labels
779394730,3715,4118,train-task1-SI.labels
779394730,4043,4118,train-task1-SI.labels
779394730,1222,1239,train-task1-SI.labels
779394730,1382,1407,train-task1-SI.labels
779394730,1419,1612,train-task1-SI.labels
779394730,4120,4323,train-task1-SI.labels
779394730,2609,2739,train-task1-SI.labels
779394730,966,984,train-task1-SI.labels
779394730,1615,1772,train-task1-SI.labels
779394730,1774,1886,train-task1-SI.labels
779394730,1926,1965,train-task1-SI.labels
779394730,2070,2106,train-task1-SI.labels
779394730,3306,3340,train-task1-SI.labels
779394730,3476,3535,train-task1-SI.labels
779394730,3554,3695,train-task1-SI.labels
779394730,3343,3462,train-task1-SI.labels
779394730,3700,3713,train-task1-SI.labels
780414700,2944,2962,train-task1-SI.labels
780414700,2964,2974,train-task1-SI.labels
780414700,3011,3021,train-task1-SI.labels
780414700,3051,3061,train-task1-SI.labels
780414700,3177,3187,train-task1-SI.labels
780414700,13333,13358,train-task1-SI.labels
780414700,14442,14467,train-task1-SI.labels
780414700,16466,16470,train-task1-SI.labels
780414700,16519,16523,train-task1-SI.labels
780414700,16549,16553,train-task1-SI.labels
780414700,3591,3599,train-task1-SI.labels
780414700,5135,5138,train-task1-SI.labels
780414700,14823,14844,train-task1-SI.labels
780414700,8867,8878,train-task1-SI.labels
780414700,7243,7257,train-task1-SI.labels
780414700,1338,1615,train-task1-SI.labels
780414700,3233,3317,train-task1-SI.labels
780414700,2997,3009,train-task1-SI.labels
780414700,3485,3494,train-task1-SI.labels
780414700,4363,4517,train-task1-SI.labels
780414700,8883,8903,train-task1-SI.labels
780414700,8935,8952,train-task1-SI.labels
780414700,9661,9717,train-task1-SI.labels
780414700,9794,9804,train-task1-SI.labels
780414700,9815,9842,train-task1-SI.labels
780414700,13309,13331,train-task1-SI.labels
780414700,13520,13530,train-task1-SI.labels
780414700,1361,1404,train-task1-SI.labels
780414700,1740,2022,train-task1-SI.labels
780414700,3373,3388,train-task1-SI.labels
780414700,9347,9401,train-task1-SI.labels
780414700,17788,17830,train-task1-SI.labels
780414700,1653,1691,train-task1-SI.labels
780414700,17440,17457,train-task1-SI.labels
780414700,483,504,train-task1-SI.labels
780414700,866,887,train-task1-SI.labels
780414700,926,961,train-task1-SI.labels
780414700,6315,6393,train-task1-SI.labels
780414700,6561,6601,train-task1-SI.labels
780414700,14986,15028,train-task1-SI.labels
780414700,16614,16639,train-task1-SI.labels
780414700,17980,18035,train-task1-SI.labels
780414700,572,654,train-task1-SI.labels
780414700,1698,1738,train-task1-SI.labels
780414700,1971,1981,train-task1-SI.labels
780414700,726,735,train-task1-SI.labels
780414700,1304,1325,train-task1-SI.labels
780414700,2060,2284,train-task1-SI.labels
780414700,7820,7867,train-task1-SI.labels
780414700,7877,7917,train-task1-SI.labels
780414700,300,319,train-task1-SI.labels
780414700,5425,5738,train-task1-SI.labels
780414700,7410,7450,train-task1-SI.labels
780414700,10905,10959,train-task1-SI.labels
780414700,10993,11030,train-task1-SI.labels
780414700,11035,11072,train-task1-SI.labels
780414700,13920,13988,train-task1-SI.labels
780414700,2286,2330,train-task1-SI.labels
780414700,18812,18834,train-task1-SI.labels
780414700,9113,9135,train-task1-SI.labels
780414700,1852,1943,train-task1-SI.labels
780414700,3534,3578,train-task1-SI.labels
780414700,8632,8678,train-task1-SI.labels
780414700,4907,5047,train-task1-SI.labels
780414700,5821,5941,train-task1-SI.labels
780414700,15632,15697,train-task1-SI.labels
780414700,1192,1265,train-task1-SI.labels
780414700,5145,5206,train-task1-SI.labels
780414700,6832,6905,train-task1-SI.labels
780414700,7580,7638,train-task1-SI.labels
780414700,10488,10673,train-task1-SI.labels
780414700,17034,17229,train-task1-SI.labels
780619695,1538,1554,train-task1-SI.labels
780619695,1728,1744,train-task1-SI.labels
780619695,2018,2034,train-task1-SI.labels
780619695,2245,2261,train-task1-SI.labels
780619695,2838,2854,train-task1-SI.labels
780619695,3066,3082,train-task1-SI.labels
780619695,44,62,train-task1-SI.labels
780619695,3735,3740,train-task1-SI.labels
780619695,6301,6314,train-task1-SI.labels
780619695,1321,1337,train-task1-SI.labels
780619695,1935,1959,train-task1-SI.labels
780619695,4123,4129,train-task1-SI.labels
780619695,137,148,train-task1-SI.labels
780619695,149,160,train-task1-SI.labels
780619695,162,168,train-task1-SI.labels
780619695,174,183,train-task1-SI.labels
780619695,120,136,train-task1-SI.labels
780619695,1245,1262,train-task1-SI.labels
780619695,1770,1794,train-task1-SI.labels
780619695,2318,2325,train-task1-SI.labels
780619695,2329,2338,train-task1-SI.labels
780619695,2343,2359,train-task1-SI.labels
780619695,3207,3224,train-task1-SI.labels
780619695,3933,3941,train-task1-SI.labels
780619695,4212,4229,train-task1-SI.labels
780619695,4298,4309,train-task1-SI.labels
780619695,4504,4513,train-task1-SI.labels
780619695,4696,4736,train-task1-SI.labels
780619695,4856,4874,train-task1-SI.labels
780619695,5547,5553,train-task1-SI.labels
780619695,5985,6015,train-task1-SI.labels
780619695,6232,6251,train-task1-SI.labels
780786973,12,31,train-task1-SI.labels
780786973,104,111,train-task1-SI.labels
780786973,208,227,train-task1-SI.labels
780786973,303,328,train-task1-SI.labels
780786973,1439,1458,train-task1-SI.labels
780786973,340,411,train-task1-SI.labels
780786973,503,510,train-task1-SI.labels
780786973,1882,2009,train-task1-SI.labels
780786973,45,56,train-task1-SI.labels
780786973,158,176,train-task1-SI.labels
780786973,1297,1341,train-task1-SI.labels
780786973,1474,1513,train-task1-SI.labels
780786973,2157,2170,train-task1-SI.labels
780786973,2300,2314,train-task1-SI.labels
780786973,2369,2544,train-task1-SI.labels
780786973,2546,2730,train-task1-SI.labels
780787440,822,856,train-task1-SI.labels
780787440,2059,2073,train-task1-SI.labels
780787440,473,497,train-task1-SI.labels
780787440,2110,2395,train-task1-SI.labels
780787440,3090,3262,train-task1-SI.labels
780787440,379,414,train-task1-SI.labels
780787440,516,541,train-task1-SI.labels
780787440,1153,1404,train-task1-SI.labels
780787440,1703,1809,train-task1-SI.labels
780787440,1845,1910,train-task1-SI.labels
780787440,2439,2522,train-task1-SI.labels
780787440,2951,3087,train-task1-SI.labels
780787440,3501,3507,train-task1-SI.labels
780787440,3740,4317,train-task1-SI.labels
781577820,470,494,train-task1-SI.labels
781577820,554,561,train-task1-SI.labels
781577820,731,741,train-task1-SI.labels
781577820,14,25,train-task1-SI.labels
781577820,1642,1679,train-task1-SI.labels
781577820,163,190,train-task1-SI.labels
781577820,215,246,train-task1-SI.labels
781577820,274,302,train-task1-SI.labels
781577820,589,661,train-task1-SI.labels
781577820,968,1028,train-task1-SI.labels
781577820,1476,1608,train-task1-SI.labels
781577820,1031,1218,train-task1-SI.labels
781768042,382,597,train-task1-SI.labels
781768042,7029,7044,train-task1-SI.labels
781768042,7046,7169,train-task1-SI.labels
781768042,10249,10311,train-task1-SI.labels
781768042,4963,4971,train-task1-SI.labels
781768042,5923,6076,train-task1-SI.labels
781768042,6255,6266,train-task1-SI.labels
781768042,11503,11705,train-task1-SI.labels
781768042,0,108,train-task1-SI.labels
781768042,112,126,train-task1-SI.labels
781768042,173,210,train-task1-SI.labels
781768042,238,360,train-task1-SI.labels
781768042,727,770,train-task1-SI.labels
781768042,2681,2691,train-task1-SI.labels
781768042,2662,2675,train-task1-SI.labels
781768042,2721,2730,train-task1-SI.labels
781768042,2809,2818,train-task1-SI.labels
781768042,2892,2905,train-task1-SI.labels
781768042,2911,2921,train-task1-SI.labels
781768042,2932,2945,train-task1-SI.labels
781768042,2959,2969,train-task1-SI.labels
781768042,3085,3094,train-task1-SI.labels
781768042,3326,3335,train-task1-SI.labels
781768042,4699,4732,train-task1-SI.labels
781768042,4972,4998,train-task1-SI.labels
781768042,5533,5589,train-task1-SI.labels
781768042,6149,6167,train-task1-SI.labels
781768042,6346,6400,train-task1-SI.labels
781768042,6785,6854,train-task1-SI.labels
781768042,7261,7377,train-task1-SI.labels
781768042,7411,7420,train-task1-SI.labels
781768042,8553,8562,train-task1-SI.labels
781768042,9062,9438,train-task1-SI.labels
781768042,10765,10929,train-task1-SI.labels
781768042,10931,11420,train-task1-SI.labels
781768042,11333,11353,train-task1-SI.labels
781768042,11707,11947,train-task1-SI.labels
781768042,10346,10762,train-task1-SI.labels
781768042,11423,11501,train-task1-SI.labels
781768042,11987,12104,train-task1-SI.labels
781768042,12131,12141,train-task1-SI.labels
781768042,12322,12401,train-task1-SI.labels
781768042,12449,12526,train-task1-SI.labels
781768042,7516,7650,train-task1-SI.labels
781847297,419,485,train-task1-SI.labels
781847297,835,850,train-task1-SI.labels
781847297,205,224,train-task1-SI.labels
781847297,1057,1075,train-task1-SI.labels
781847297,1659,1675,train-task1-SI.labels
781847297,1502,1520,train-task1-SI.labels
781847297,82,116,train-task1-SI.labels
781847297,313,416,train-task1-SI.labels
781847297,639,670,train-task1-SI.labels
781847297,1408,1426,train-task1-SI.labels
781847297,1652,1656,train-task1-SI.labels
782017101,1282,1289,train-task1-SI.labels
782017101,1453,1461,train-task1-SI.labels
782017101,6893,6901,train-task1-SI.labels
782017101,7156,7178,train-task1-SI.labels
782017101,1690,1697,train-task1-SI.labels
782017101,3309,3321,train-task1-SI.labels
782017101,229,239,train-task1-SI.labels
782017101,253,261,train-task1-SI.labels
782017101,1149,1157,train-task1-SI.labels
782017101,2333,2370,train-task1-SI.labels
782017101,5633,5662,train-task1-SI.labels
782017101,6583,6599,train-task1-SI.labels
782017101,263,321,train-task1-SI.labels
782017101,560,580,train-task1-SI.labels
782017101,2253,2262,train-task1-SI.labels
782017101,5285,5302,train-task1-SI.labels
782017101,5753,5769,train-task1-SI.labels
782017101,7450,7480,train-task1-SI.labels
782017101,7573,7580,train-task1-SI.labels
782086447,7126,7137,train-task1-SI.labels
782086447,19791,19802,train-task1-SI.labels
782086447,6339,6345,train-task1-SI.labels
782086447,7117,7124,train-task1-SI.labels
782086447,19751,19771,train-task1-SI.labels
782086447,40294,40304,train-task1-SI.labels
782086447,21756,21769,train-task1-SI.labels
782086447,21780,21787,train-task1-SI.labels
782086447,29196,29217,train-task1-SI.labels
782086447,39495,39511,train-task1-SI.labels
782086447,117,123,train-task1-SI.labels
782086447,247,257,train-task1-SI.labels
782086447,2005,2015,train-task1-SI.labels
782086447,2228,2240,train-task1-SI.labels
782086447,2645,2664,train-task1-SI.labels
782086447,10594,10610,train-task1-SI.labels
782086447,10932,10958,train-task1-SI.labels
782086447,11592,11602,train-task1-SI.labels
782086447,21957,21965,train-task1-SI.labels
782086447,26848,26858,train-task1-SI.labels
782086447,30672,30678,train-task1-SI.labels
782086447,40268,40286,train-task1-SI.labels
782086447,41236,41243,train-task1-SI.labels
782086447,913,979,train-task1-SI.labels
782086447,2346,2356,train-task1-SI.labels
782086447,2676,2693,train-task1-SI.labels
782086447,2897,2904,train-task1-SI.labels
782086447,5039,5063,train-task1-SI.labels
782086447,8923,8930,train-task1-SI.labels
782086447,13636,13650,train-task1-SI.labels
782086447,24320,24330,train-task1-SI.labels
782086447,30487,30500,train-task1-SI.labels
782086447,30891,30913,train-task1-SI.labels
782086447,35346,35355,train-task1-SI.labels
782086447,37049,37059,train-task1-SI.labels
782086447,37308,37323,train-task1-SI.labels
782086447,38123,38138,train-task1-SI.labels
782086447,38139,38155,train-task1-SI.labels
782086447,39477,39493,train-task1-SI.labels
782086447,40148,40164,train-task1-SI.labels
782086447,40423,40429,train-task1-SI.labels
782086447,42861,42872,train-task1-SI.labels
782086447,42927,42938,train-task1-SI.labels
782149225,253,287,train-task1-SI.labels
782149225,472,485,train-task1-SI.labels
782149225,314,470,train-task1-SI.labels
782149225,573,973,train-task1-SI.labels
782149225,1561,1580,train-task1-SI.labels
782149225,1705,1754,train-task1-SI.labels
782149225,3068,3181,train-task1-SI.labels
782149225,4561,4757,train-task1-SI.labels
782149225,5057,5070,train-task1-SI.labels
782149225,5073,5222,train-task1-SI.labels
782149225,1616,1648,train-task1-SI.labels
783702663,886,905,train-task1-SI.labels
783702663,1134,1181,train-task1-SI.labels
783702663,1957,1974,train-task1-SI.labels
783702663,2799,2861,train-task1-SI.labels
783702663,3189,3303,train-task1-SI.labels
783702663,5092,5149,train-task1-SI.labels
783702663,6681,6716,train-task1-SI.labels
783702663,7073,7126,train-task1-SI.labels
783702663,7449,7626,train-task1-SI.labels
783702663,9381,9396,train-task1-SI.labels
783702663,9500,9531,train-task1-SI.labels
783702663,9548,9613,train-task1-SI.labels
783702663,10688,10895,train-task1-SI.labels
783702663,11247,11501,train-task1-SI.labels
783702663,11506,11702,train-task1-SI.labels
783702663,12390,12552,train-task1-SI.labels
783702663,14791,14829,train-task1-SI.labels
783702663,15209,15232,train-task1-SI.labels
783702663,15536,15557,train-task1-SI.labels
783702663,15722,15754,train-task1-SI.labels
783702663,18709,18726,train-task1-SI.labels
783702663,18759,18770,train-task1-SI.labels
783702663,18791,18808,train-task1-SI.labels
783702663,22136,22159,train-task1-SI.labels
783702663,24519,24555,train-task1-SI.labels
783702663,29165,29189,train-task1-SI.labels
783702663,29621,29644,train-task1-SI.labels
783702663,30190,30230,train-task1-SI.labels
783702663,33077,33099,train-task1-SI.labels
783702663,33818,33977,train-task1-SI.labels
783702663,34116,34136,train-task1-SI.labels
783702663,34151,34167,train-task1-SI.labels
783702663,3568,3733,train-task1-SI.labels
783702663,5271,5287,train-task1-SI.labels
783702663,5414,5624,train-task1-SI.labels
783702663,8097,8164,train-task1-SI.labels
783702663,9010,9121,train-task1-SI.labels
783702663,17407,17437,train-task1-SI.labels
783702663,23605,23830,train-task1-SI.labels
783702663,28842,28862,train-task1-SI.labels
783702663,40191,40629,train-task1-SI.labels
783702663,47145,47240,train-task1-SI.labels
783702663,26,49,train-task1-SI.labels
783702663,2268,2375,train-task1-SI.labels
783702663,2050,2071,train-task1-SI.labels
783702663,2082,2266,train-task1-SI.labels
783702663,2714,2737,train-task1-SI.labels
783702663,3081,3113,train-task1-SI.labels
